timestamp,message,severity,category,metadata
2025-07-11T12:55:39.628293,Request processed for endpoint /api/v1/products in 1126ms,INFO,APPLICATION,"{'service': 'cache', 'component': 'service', 'request_id': 'req_658279', 'user_id': 'user_1048'}"
2025-06-29T01:34:39.628293,Service database started successfully,INFO,SYSTEM,"{'service': 'cache', 'component': 'middleware', 'request_id': 'req_681483', 'user_id': 'user_3067'}"
2025-07-18T01:29:39.628293,Request processed for endpoint /api/v1/users in 1567ms,INFO,APPLICATION,"{'service': 'auth-service', 'component': 'controller', 'request_id': 'req_466735', 'user_id': None}"
2025-07-22T02:53:39.628293,Database connection established,INFO,APPLICATION,"{'service': 'database', 'component': 'service', 'request_id': 'req_655624', 'user_id': None}"
2025-07-12T21:37:39.628293,Cache hit for key task,INFO,APPLICATION,"{'service': 'api-gateway', 'component': 'middleware', 'request_id': 'req_988690', 'user_id': 'user_5722'}"
2025-07-12T20:40:39.628293,User user_4291 logged in successfully,INFO,APPLICATION,"{'service': 'api-gateway', 'component': 'service', 'request_id': 'req_902786', 'user_id': 'user_4730'}"
2025-07-04T16:53:39.628293,User user_5758 logged in successfully,INFO,APPLICATION,"{'service': 'cache', 'component': 'repository', 'request_id': 'req_806208', 'user_id': None}"
2025-07-21T12:32:39.628293,Service database started successfully,INFO,APPLICATION,"{'service': 'auth-service', 'component': 'handler', 'request_id': 'req_212482', 'user_id': 'user_8961'}"
2025-07-09T00:15:39.628293,User user_2091 logged in successfully,INFO,SYSTEM,"{'service': 'api-gateway', 'component': 'middleware', 'request_id': 'req_558157', 'user_id': 'user_8248'}"
2025-06-29T20:58:39.628293,Request processed for endpoint /api/v1/products in 344ms,INFO,SYSTEM,"{'service': 'api-gateway', 'component': 'service', 'request_id': 'req_658828', 'user_id': 'user_2052'}"
2025-07-03T23:45:39.628293,Service auth-service is unavailable,ERROR,SECURITY,"{'service': 'web-server', 'component': 'service', 'request_id': 'req_187373', 'user_id': 'user_5858'}"
2025-06-29T00:09:39.628293,Database connection established,INFO,SYSTEM,"{'service': 'database', 'component': 'controller', 'request_id': 'req_179941', 'user_id': 'user_8913'}"
2025-07-08T16:43:39.628293,Slow query detected: 609ms,WARNING,SYSTEM,"{'service': 'cache', 'component': 'handler', 'request_id': 'req_178611', 'user_id': 'user_1079'}"
2025-06-30T01:50:39.628293,User user_7460 logged in successfully,INFO,APPLICATION,"{'service': 'api-gateway', 'component': 'controller', 'request_id': 'req_841614', 'user_id': 'user_3214'}"
2025-07-18T21:26:39.628293,Service api-gateway started successfully,INFO,SYSTEM,"{'service': 'auth-service', 'component': 'repository', 'request_id': 'req_181619', 'user_id': 'user_1127'}"
2025-07-13T18:52:39.628293,User user_7209 logged in successfully,INFO,APPLICATION,"{'service': 'auth-service', 'component': 'middleware', 'request_id': 'req_303375', 'user_id': None}"
2025-07-03T06:31:39.628293,Database connection established,INFO,SYSTEM,"{'service': 'cache', 'component': 'handler', 'request_id': 'req_358666', 'user_id': 'user_1401'}"
2025-07-02T18:23:39.628293,Service web-server started successfully,INFO,SYSTEM,"{'service': 'cache', 'component': 'service', 'request_id': 'req_253758', 'user_id': 'user_3912'}"
2025-07-11T00:19:39.628293,Service cache started successfully,INFO,APPLICATION,"{'service': 'database', 'component': 'service', 'request_id': 'req_256927', 'user_id': 'user_5914'}"
2025-07-14T21:08:39.628293,Cache hit for key request,INFO,APPLICATION,"{'service': 'auth-service', 'component': 'repository', 'request_id': 'req_947489', 'user_id': 'user_3833'}"
2025-07-01T02:22:39.628293,Cache hit for key task,INFO,APPLICATION,"{'service': 'auth-service', 'component': 'controller', 'request_id': 'req_632299', 'user_id': None}"
2025-07-02T16:53:39.628293,Slow query detected: 1700ms,WARNING,PERFORMANCE,"{'service': 'auth-service', 'component': 'repository', 'request_id': 'req_101107', 'user_id': None}"
2025-07-20T09:36:39.628293,Retry attempt 5 for operation task,WARNING,SYSTEM,"{'service': 'web-server', 'component': 'service', 'request_id': 'req_405081', 'user_id': 'user_2171'}"
2025-07-26T10:22:39.628293,User user_7626 logged in successfully,INFO,APPLICATION,"{'service': 'cache', 'component': 'service', 'request_id': 'req_863763', 'user_id': 'user_5462'}"
2025-07-06T08:24:39.628293,Request processed for endpoint /api/v1/orders in 376ms,INFO,SYSTEM,"{'service': 'cache', 'component': 'repository', 'request_id': 'req_760177', 'user_id': 'user_3793'}"
2025-07-13T23:15:39.628293,Database connection established,INFO,SYSTEM,"{'service': 'cache', 'component': 'middleware', 'request_id': 'req_674494', 'user_id': 'user_6710'}"
2025-07-06T22:14:39.628293,User user_9757 logged in successfully,INFO,APPLICATION,"{'service': 'database', 'component': 'handler', 'request_id': 'req_921952', 'user_id': 'user_1106'}"
2025-07-14T22:14:39.628293,Cache hit for key task,INFO,SYSTEM,"{'service': 'web-server', 'component': 'service', 'request_id': 'req_153675', 'user_id': 'user_7608'}"
2025-07-17T21:13:39.628293,Database connection established,INFO,SYSTEM,"{'service': 'api-gateway', 'component': 'repository', 'request_id': 'req_724022', 'user_id': 'user_8480'}"
2025-07-11T17:53:39.628293,High memory usage detected: 61%,WARNING,SYSTEM,"{'service': 'database', 'component': 'controller', 'request_id': 'req_719361', 'user_id': 'user_8292'}"
2025-07-03T15:05:39.628293,User user_8721 logged in successfully,INFO,SYSTEM,"{'service': 'cache', 'component': 'middleware', 'request_id': 'req_649175', 'user_id': 'user_2306'}"
2025-07-18T20:02:39.628293,Database connection established,INFO,SYSTEM,"{'service': 'cache', 'component': 'service', 'request_id': 'req_682821', 'user_id': 'user_9686'}"
2025-07-11T03:38:39.628293,Cache hit for key request,INFO,APPLICATION,"{'service': 'api-gateway', 'component': 'repository', 'request_id': 'req_429614', 'user_id': 'user_1860'}"
2025-07-17T09:54:39.628293,Service api-gateway is unavailable,ERROR,SYSTEM,"{'service': 'auth-service', 'component': 'repository', 'request_id': 'req_706567', 'user_id': 'user_4012'}"
2025-07-12T08:02:39.628293,Retry attempt 3 for operation request,WARNING,PERFORMANCE,"{'service': 'web-server', 'component': 'middleware', 'request_id': 'req_686159', 'user_id': 'user_4562'}"
2025-07-10T07:53:39.628293,Database connection established,INFO,APPLICATION,"{'service': 'web-server', 'component': 'controller', 'request_id': 'req_394561', 'user_id': 'user_5300'}"
2025-07-13T17:25:39.628293,Database connection established,INFO,SYSTEM,"{'service': 'database', 'component': 'middleware', 'request_id': 'req_251342', 'user_id': None}"
2025-07-10T13:51:39.628293,Failed to connect to database: operation,ERROR,SECURITY,"{'service': 'database', 'component': 'service', 'request_id': 'req_468293', 'user_id': None}"
2025-07-20T23:49:39.628293,Authentication failed for user user_1726,ERROR,APPLICATION,"{'service': 'cache', 'component': 'repository', 'request_id': 'req_464250', 'user_id': 'user_5234'}"
2025-07-17T00:05:39.628293,Service auth-service started successfully,INFO,APPLICATION,"{'service': 'database', 'component': 'service', 'request_id': 'req_106014', 'user_id': 'user_9120'}"
2025-07-20T14:15:39.628293,Service cache started successfully,INFO,SYSTEM,"{'service': 'auth-service', 'component': 'controller', 'request_id': 'req_132473', 'user_id': 'user_1782'}"
2025-07-05T18:54:39.628293,Service api-gateway started successfully,INFO,SYSTEM,"{'service': 'api-gateway', 'component': 'service', 'request_id': 'req_174256', 'user_id': 'user_4466'}"
2025-07-13T01:45:39.628293,Service api-gateway crashed with exit code 1,CRITICAL,SECURITY,"{'service': 'database', 'component': 'handler', 'request_id': 'req_176434', 'user_id': 'user_3103'}"
2025-07-03T09:51:39.628293,Connection pool size approaching limit,WARNING,PERFORMANCE,"{'service': 'database', 'component': 'handler', 'request_id': 'req_896889', 'user_id': 'user_6958'}"
2025-07-13T21:32:39.628293,Service api-gateway started successfully,INFO,APPLICATION,"{'service': 'cache', 'component': 'repository', 'request_id': 'req_627821', 'user_id': 'user_7613'}"
2025-06-30T19:51:39.628293,Service database started successfully,INFO,SYSTEM,"{'service': 'api-gateway', 'component': 'repository', 'request_id': 'req_370136', 'user_id': 'user_3342'}"
2025-07-01T12:17:39.628293,User user_8205 logged in successfully,INFO,SYSTEM,"{'service': 'cache', 'component': 'handler', 'request_id': 'req_693479', 'user_id': 'user_3687'}"
2025-07-23T03:06:39.628293,Service api-gateway started successfully,INFO,SYSTEM,"{'service': 'database', 'component': 'repository', 'request_id': 'req_956428', 'user_id': 'user_5443'}"
2025-07-06T20:25:39.628293,Service web-server started successfully,INFO,SYSTEM,"{'service': 'database', 'component': 'middleware', 'request_id': 'req_289046', 'user_id': None}"
2025-07-12T16:25:39.628293,Request processed for endpoint /api/v1/products in 1516ms,INFO,SYSTEM,"{'service': 'api-gateway', 'component': 'handler', 'request_id': 'req_842036', 'user_id': None}"
2025-06-28T11:37:39.628293,Database connection established,INFO,APPLICATION,"{'service': 'web-server', 'component': 'repository', 'request_id': 'req_928540', 'user_id': None}"
2025-06-30T05:07:39.628293,Cache hit for key task,INFO,SYSTEM,"{'service': 'auth-service', 'component': 'repository', 'request_id': 'req_272154', 'user_id': 'user_6333'}"
2025-07-21T07:03:39.628293,User user_6475 logged in successfully,INFO,SYSTEM,"{'service': 'auth-service', 'component': 'service', 'request_id': 'req_248501', 'user_id': 'user_3271'}"
2025-07-10T04:42:39.628293,High memory usage detected: 56%,WARNING,PERFORMANCE,"{'service': 'cache', 'component': 'handler', 'request_id': 'req_193932', 'user_id': None}"
2025-07-17T19:48:39.628293,Service web-server started successfully,INFO,APPLICATION,"{'service': 'auth-service', 'component': 'repository', 'request_id': 'req_411092', 'user_id': 'user_6632'}"
2025-07-19T10:40:39.628293,User user_2766 logged in successfully,INFO,APPLICATION,"{'service': 'web-server', 'component': 'controller', 'request_id': 'req_324118', 'user_id': None}"
2025-07-19T13:51:39.628293,Service web-server is unavailable,ERROR,SYSTEM,"{'service': 'database', 'component': 'repository', 'request_id': 'req_705581', 'user_id': None}"
2025-07-19T20:45:39.628293,Request processed for endpoint /api/v1/users in 1295ms,INFO,SYSTEM,"{'service': 'web-server', 'component': 'controller', 'request_id': 'req_709078', 'user_id': 'user_5786'}"
2025-07-23T13:36:39.628293,Cache hit for key request,INFO,APPLICATION,"{'service': 'web-server', 'component': 'handler', 'request_id': 'req_430147', 'user_id': None}"
2025-07-08T10:02:39.628293,Service auth-service started successfully,INFO,SYSTEM,"{'service': 'database', 'component': 'service', 'request_id': 'req_147800', 'user_id': None}"
2025-07-09T03:48:39.628293,Database connection established,INFO,APPLICATION,"{'service': 'cache', 'component': 'service', 'request_id': 'req_161515', 'user_id': 'user_9984'}"
2025-07-16T08:07:39.628293,Authentication failed for user user_8288,ERROR,APPLICATION,"{'service': 'cache', 'component': 'service', 'request_id': 'req_616358', 'user_id': 'user_5268'}"
2025-07-22T06:06:39.628293,Database connection established,INFO,APPLICATION,"{'service': 'auth-service', 'component': 'middleware', 'request_id': 'req_224161', 'user_id': 'user_3789'}"
2025-07-18T15:26:39.628293,Request processed for endpoint /api/v1/products in 216ms,INFO,APPLICATION,"{'service': 'api-gateway', 'component': 'middleware', 'request_id': 'req_606703', 'user_id': 'user_4388'}"
2025-07-21T10:56:39.628293,Request processed for endpoint /api/v1/products in 1416ms,INFO,SYSTEM,"{'service': 'auth-service', 'component': 'controller', 'request_id': 'req_481722', 'user_id': 'user_7879'}"
2025-07-02T02:29:39.628293,Cache hit for key operation,INFO,SYSTEM,"{'service': 'auth-service', 'component': 'repository', 'request_id': 'req_623192', 'user_id': 'user_4154'}"
2025-07-13T14:16:39.628293,User user_9731 logged in successfully,INFO,SYSTEM,"{'service': 'cache', 'component': 'repository', 'request_id': 'req_303462', 'user_id': 'user_3954'}"
2025-06-29T15:26:39.628293,Database connection established,INFO,APPLICATION,"{'service': 'cache', 'component': 'repository', 'request_id': 'req_840563', 'user_id': None}"
2025-07-26T12:08:39.628293,User user_7186 logged in successfully,INFO,APPLICATION,"{'service': 'auth-service', 'component': 'service', 'request_id': 'req_386969', 'user_id': None}"
2025-07-23T17:32:39.628293,Cache hit for key operation,INFO,SYSTEM,"{'service': 'cache', 'component': 'controller', 'request_id': 'req_729356', 'user_id': None}"
2025-06-29T16:52:39.628293,Service cache started successfully,INFO,APPLICATION,"{'service': 'web-server', 'component': 'handler', 'request_id': 'req_705371', 'user_id': 'user_8528'}"
2025-07-06T01:21:39.628293,Request processed for endpoint /api/v1/users in 154ms,INFO,APPLICATION,"{'service': 'database', 'component': 'middleware', 'request_id': 'req_537131', 'user_id': None}"
2025-07-26T16:34:39.628293,Service database started successfully,INFO,APPLICATION,"{'service': 'web-server', 'component': 'controller', 'request_id': 'req_518197', 'user_id': 'user_4466'}"
2025-07-19T22:42:39.628293,Timeout occurred for operation task,ERROR,APPLICATION,"{'service': 'auth-service', 'component': 'service', 'request_id': 'req_615635', 'user_id': 'user_1681'}"
2025-07-19T14:05:39.628293,Slow query detected: 235ms,WARNING,PERFORMANCE,"{'service': 'auth-service', 'component': 'handler', 'request_id': 'req_919033', 'user_id': 'user_5319'}"
2025-07-21T09:25:39.628293,Service auth-service started successfully,INFO,SYSTEM,"{'service': 'auth-service', 'component': 'handler', 'request_id': 'req_510786', 'user_id': 'user_5765'}"
2025-07-02T13:41:39.628293,User user_3898 logged in successfully,INFO,APPLICATION,"{'service': 'database', 'component': 'controller', 'request_id': 'req_635676', 'user_id': 'user_5693'}"
2025-07-06T16:39:39.628293,User user_1423 logged in successfully,INFO,APPLICATION,"{'service': 'database', 'component': 'controller', 'request_id': 'req_782820', 'user_id': 'user_8195'}"
2025-07-20T23:01:39.628293,Slow query detected: 507ms,WARNING,PERFORMANCE,"{'service': 'cache', 'component': 'repository', 'request_id': 'req_766361', 'user_id': 'user_8918'}"
2025-07-13T09:24:39.628293,Cache hit for key request,INFO,SYSTEM,"{'service': 'cache', 'component': 'controller', 'request_id': 'req_939718', 'user_id': 'user_9480'}"
2025-07-24T01:14:39.628293,Service api-gateway started successfully,INFO,SYSTEM,"{'service': 'auth-service', 'component': 'repository', 'request_id': 'req_461108', 'user_id': None}"
2025-07-23T22:13:39.628293,Service database started successfully,INFO,SYSTEM,"{'service': 'auth-service', 'component': 'service', 'request_id': 'req_196913', 'user_id': 'user_7907'}"
2025-07-21T14:23:39.628293,Cache hit for key task,INFO,SYSTEM,"{'service': 'cache', 'component': 'controller', 'request_id': 'req_661826', 'user_id': 'user_8467'}"
2025-07-12T11:13:39.628293,Database connection established,INFO,SYSTEM,"{'service': 'api-gateway', 'component': 'handler', 'request_id': 'req_798180', 'user_id': 'user_9993'}"
2025-07-12T21:07:39.628293,Database connection established,INFO,SYSTEM,"{'service': 'api-gateway', 'component': 'repository', 'request_id': 'req_590331', 'user_id': 'user_4356'}"
2025-07-01T15:31:39.628293,Retry attempt 4 for operation request,WARNING,PERFORMANCE,"{'service': 'api-gateway', 'component': 'controller', 'request_id': 'req_455322', 'user_id': None}"
2025-07-09T10:04:39.628293,Cache hit for key task,INFO,APPLICATION,"{'service': 'auth-service', 'component': 'repository', 'request_id': 'req_929260', 'user_id': None}"
2025-07-21T09:21:39.628293,Database connection established,INFO,APPLICATION,"{'service': 'database', 'component': 'middleware', 'request_id': 'req_597785', 'user_id': 'user_5668'}"
2025-07-16T09:40:39.628293,Deprecated API endpoint /api/v1/users accessed,WARNING,PERFORMANCE,"{'service': 'database', 'component': 'service', 'request_id': 'req_676843', 'user_id': 'user_4233'}"
2025-07-26T18:38:39.628293,Cache hit for key operation,INFO,SYSTEM,"{'service': 'cache', 'component': 'controller', 'request_id': 'req_527694', 'user_id': None}"
2025-06-30T06:36:39.628293,Database connection established,INFO,APPLICATION,"{'service': 'auth-service', 'component': 'service', 'request_id': 'req_355364', 'user_id': 'user_8060'}"
2025-07-03T06:59:39.628293,Retry attempt 4 for operation task,WARNING,SYSTEM,"{'service': 'database', 'component': 'handler', 'request_id': 'req_180381', 'user_id': None}"
2025-07-09T19:19:39.628293,User user_7880 logged in successfully,INFO,SYSTEM,"{'service': 'api-gateway', 'component': 'repository', 'request_id': 'req_302613', 'user_id': 'user_8464'}"
2025-06-28T23:20:39.628293,User user_3042 logged in successfully,INFO,SYSTEM,"{'service': 'web-server', 'component': 'handler', 'request_id': 'req_156483', 'user_id': 'user_6202'}"
2025-07-06T11:18:39.628293,Timeout occurred for operation task,ERROR,APPLICATION,"{'service': 'database', 'component': 'middleware', 'request_id': 'req_513492', 'user_id': None}"
2025-07-14T12:27:39.628293,Invalid request format: operation,ERROR,SECURITY,"{'service': 'cache', 'component': 'repository', 'request_id': 'req_245513', 'user_id': 'user_1407'}"
2025-07-15T23:02:39.628293,Request processed for endpoint /api/v1/users in 1889ms,INFO,SYSTEM,"{'service': 'web-server', 'component': 'middleware', 'request_id': 'req_597110', 'user_id': 'user_3438'}"
2025-07-16T13:58:39.628293,Disk space critically low: 75% remaining,CRITICAL,SECURITY,"{'service': 'cache', 'component': 'service', 'request_id': 'req_987946', 'user_id': None}"
2025-07-26T13:02:39.628293,Request processed for endpoint /api/v1/orders in 1366ms,INFO,SYSTEM,"{'service': 'web-server', 'component': 'repository', 'request_id': 'req_790302', 'user_id': 'user_5381'}"
2025-07-11T11:07:39.628293,Connection pool size approaching limit,WARNING,SYSTEM,"{'service': 'auth-service', 'component': 'handler', 'request_id': 'req_609744', 'user_id': None}"
2025-06-28T10:30:39.628293,User user_3902 logged in successfully,INFO,SYSTEM,"{'service': 'api-gateway', 'component': 'service', 'request_id': 'req_232736', 'user_id': None}"
2025-07-21T22:19:39.628293,Connection pool size approaching limit,WARNING,PERFORMANCE,"{'service': 'database', 'component': 'middleware', 'request_id': 'req_849613', 'user_id': 'user_4970'}"
2025-07-01T00:52:39.628293,Request processed for endpoint /api/v1/products in 1448ms,INFO,SYSTEM,"{'service': 'auth-service', 'component': 'handler', 'request_id': 'req_429962', 'user_id': None}"
2025-07-18T17:11:39.628293,User user_3173 logged in successfully,INFO,APPLICATION,"{'service': 'cache', 'component': 'middleware', 'request_id': 'req_841319', 'user_id': 'user_6703'}"
2025-07-23T13:37:39.628293,Database connection established,INFO,SYSTEM,"{'service': 'auth-service', 'component': 'repository', 'request_id': 'req_774921', 'user_id': 'user_5588'}"
2025-07-16T18:42:39.628293,Database connection established,INFO,APPLICATION,"{'service': 'web-server', 'component': 'controller', 'request_id': 'req_808413', 'user_id': 'user_3993'}"
2025-07-03T14:23:39.628293,Retry attempt 2 for operation operation,WARNING,SYSTEM,"{'service': 'auth-service', 'component': 'service', 'request_id': 'req_667735', 'user_id': 'user_7594'}"
2025-07-23T01:33:39.628293,Invalid request format: request,ERROR,APPLICATION,"{'service': 'cache', 'component': 'service', 'request_id': 'req_630170', 'user_id': 'user_3195'}"
2025-07-08T16:19:39.628293,Service api-gateway started successfully,INFO,SYSTEM,"{'service': 'database', 'component': 'controller', 'request_id': 'req_659602', 'user_id': 'user_9370'}"
2025-07-11T01:51:39.628293,Invalid request format: task,ERROR,SYSTEM,"{'service': 'web-server', 'component': 'handler', 'request_id': 'req_797507', 'user_id': 'user_6368'}"
2025-07-09T14:18:39.628293,Service cache started successfully,INFO,APPLICATION,"{'service': 'cache', 'component': 'controller', 'request_id': 'req_615751', 'user_id': 'user_7105'}"
2025-07-04T06:48:39.628293,Retry attempt 5 for operation task,WARNING,SYSTEM,"{'service': 'api-gateway', 'component': 'controller', 'request_id': 'req_411424', 'user_id': 'user_9713'}"
2025-07-06T22:39:39.628293,Request processed for endpoint /api/v1/orders in 116ms,INFO,SYSTEM,"{'service': 'web-server', 'component': 'service', 'request_id': 'req_121311', 'user_id': 'user_5985'}"
2025-07-25T03:26:39.628293,User user_5007 logged in successfully,INFO,APPLICATION,"{'service': 'database', 'component': 'controller', 'request_id': 'req_157405', 'user_id': None}"
2025-07-23T09:17:39.628293,Service auth-service started successfully,INFO,APPLICATION,"{'service': 'database', 'component': 'middleware', 'request_id': 'req_454480', 'user_id': 'user_5856'}"
2025-07-07T03:42:39.628293,Service api-gateway started successfully,INFO,APPLICATION,"{'service': 'api-gateway', 'component': 'service', 'request_id': 'req_214166', 'user_id': None}"
2025-07-02T07:52:39.628293,User user_1526 logged in successfully,INFO,APPLICATION,"{'service': 'api-gateway', 'component': 'handler', 'request_id': 'req_578550', 'user_id': 'user_8811'}"
2025-07-07T08:52:39.628293,User user_6559 logged in successfully,INFO,SYSTEM,"{'service': 'database', 'component': 'repository', 'request_id': 'req_822348', 'user_id': 'user_8301'}"
2025-07-10T08:31:39.628293,Database connection established,INFO,SYSTEM,"{'service': 'web-server', 'component': 'middleware', 'request_id': 'req_798964', 'user_id': 'user_1973'}"
2025-07-28T05:55:39.628293,User user_8662 logged in successfully,INFO,SYSTEM,"{'service': 'auth-service', 'component': 'service', 'request_id': 'req_590641', 'user_id': 'user_2151'}"
2025-07-05T01:34:39.628293,Service database started successfully,INFO,SYSTEM,"{'service': 'api-gateway', 'component': 'repository', 'request_id': 'req_468801', 'user_id': 'user_4650'}"
2025-07-15T12:59:39.628293,Request processed for endpoint /api/v1/users in 550ms,INFO,SYSTEM,"{'service': 'auth-service', 'component': 'controller', 'request_id': 'req_469375', 'user_id': None}"
2025-07-22T20:16:39.628293,Service api-gateway started successfully,INFO,APPLICATION,"{'service': 'cache', 'component': 'middleware', 'request_id': 'req_664778', 'user_id': 'user_4202'}"
2025-07-12T15:14:39.628293,Deprecated API endpoint /api/v1/products accessed,WARNING,SYSTEM,"{'service': 'api-gateway', 'component': 'service', 'request_id': 'req_441124', 'user_id': 'user_6301'}"
2025-07-08T07:05:39.628293,Cache hit for key operation,INFO,SYSTEM,"{'service': 'cache', 'component': 'controller', 'request_id': 'req_728463', 'user_id': 'user_2764'}"
2025-07-26T19:06:39.628293,User user_7695 logged in successfully,INFO,APPLICATION,"{'service': 'auth-service', 'component': 'service', 'request_id': 'req_546802', 'user_id': 'user_1465'}"
2025-07-08T19:18:39.628293,Retry attempt 3 for operation task,WARNING,SYSTEM,"{'service': 'api-gateway', 'component': 'handler', 'request_id': 'req_838231', 'user_id': 'user_6499'}"
2025-06-30T13:52:39.628293,Retry attempt 4 for operation operation,WARNING,PERFORMANCE,"{'service': 'auth-service', 'component': 'service', 'request_id': 'req_586452', 'user_id': 'user_5917'}"
2025-07-13T05:18:39.628293,High memory usage detected: 57%,WARNING,SYSTEM,"{'service': 'database', 'component': 'service', 'request_id': 'req_868514', 'user_id': 'user_6687'}"
2025-07-17T14:35:39.628293,Database connection established,INFO,SYSTEM,"{'service': 'database', 'component': 'controller', 'request_id': 'req_821486', 'user_id': 'user_5649'}"
2025-07-16T12:04:39.628293,Database connection established,INFO,SYSTEM,"{'service': 'database', 'component': 'middleware', 'request_id': 'req_349595', 'user_id': 'user_4187'}"
2025-07-23T01:56:39.628293,User user_5653 logged in successfully,INFO,SYSTEM,"{'service': 'cache', 'component': 'middleware', 'request_id': 'req_236581', 'user_id': None}"
2025-07-13T23:59:39.628293,User user_4551 logged in successfully,INFO,SYSTEM,"{'service': 'cache', 'component': 'service', 'request_id': 'req_639395', 'user_id': None}"
2025-07-01T06:18:39.628293,Authentication failed for user user_2547,ERROR,SYSTEM,"{'service': 'auth-service', 'component': 'repository', 'request_id': 'req_199899', 'user_id': None}"
2025-06-28T22:48:39.628293,Cache hit for key request,INFO,APPLICATION,"{'service': 'auth-service', 'component': 'middleware', 'request_id': 'req_922067', 'user_id': 'user_3907'}"
2025-07-08T23:39:39.628293,Database connection established,INFO,APPLICATION,"{'service': 'api-gateway', 'component': 'repository', 'request_id': 'req_776952', 'user_id': 'user_2402'}"
2025-07-13T03:24:39.628293,High memory usage detected: 54%,WARNING,SYSTEM,"{'service': 'api-gateway', 'component': 'controller', 'request_id': 'req_559558', 'user_id': 'user_4139'}"
2025-07-17T15:53:39.628293,Request processed for endpoint /api/v1/products in 1623ms,INFO,APPLICATION,"{'service': 'cache', 'component': 'service', 'request_id': 'req_288133', 'user_id': 'user_5659'}"
2025-07-26T18:19:39.628293,User user_3405 logged in successfully,INFO,SYSTEM,"{'service': 'cache', 'component': 'middleware', 'request_id': 'req_181213', 'user_id': None}"
2025-07-11T15:21:39.628293,Service web-server started successfully,INFO,APPLICATION,"{'service': 'auth-service', 'component': 'repository', 'request_id': 'req_571246', 'user_id': 'user_7825'}"
2025-07-23T22:26:39.628293,Request processed for endpoint /api/v1/products in 1925ms,INFO,APPLICATION,"{'service': 'api-gateway', 'component': 'controller', 'request_id': 'req_112146', 'user_id': None}"
2025-07-22T23:13:39.628293,Deprecated API endpoint /api/v1/orders accessed,WARNING,SYSTEM,"{'service': 'database', 'component': 'controller', 'request_id': 'req_972046', 'user_id': 'user_8014'}"
2025-07-23T06:53:39.628293,Invalid request format: operation,ERROR,APPLICATION,"{'service': 'web-server', 'component': 'handler', 'request_id': 'req_412923', 'user_id': 'user_6178'}"
2025-07-15T22:40:39.628293,Request processed for endpoint /api/v1/products in 379ms,INFO,SYSTEM,"{'service': 'cache', 'component': 'controller', 'request_id': 'req_728402', 'user_id': 'user_5588'}"
2025-06-29T00:24:39.628293,Failed to connect to database: operation,ERROR,SYSTEM,"{'service': 'auth-service', 'component': 'service', 'request_id': 'req_935714', 'user_id': 'user_8634'}"
2025-07-17T03:15:39.628293,Request processed for endpoint /api/v1/orders in 1672ms,INFO,SYSTEM,"{'service': 'web-server', 'component': 'service', 'request_id': 'req_847703', 'user_id': None}"
2025-07-04T21:18:39.628293,Database connection established,INFO,SYSTEM,"{'service': 'cache', 'component': 'repository', 'request_id': 'req_441443', 'user_id': None}"
2025-07-13T04:56:39.628293,Service cache crashed with exit code 2,CRITICAL,SYSTEM,"{'service': 'api-gateway', 'component': 'controller', 'request_id': 'req_472144', 'user_id': 'user_4294'}"
2025-07-27T21:28:39.628293,Cache hit for key operation,INFO,APPLICATION,"{'service': 'auth-service', 'component': 'controller', 'request_id': 'req_103599', 'user_id': 'user_2099'}"
2025-07-20T20:59:39.628293,Service database started successfully,INFO,APPLICATION,"{'service': 'cache', 'component': 'handler', 'request_id': 'req_521865', 'user_id': None}"
2025-07-20T17:00:39.628293,Cache hit for key operation,INFO,APPLICATION,"{'service': 'database', 'component': 'service', 'request_id': 'req_983649', 'user_id': 'user_1259'}"
2025-07-05T01:21:39.628293,Database connection established,INFO,SYSTEM,"{'service': 'cache', 'component': 'service', 'request_id': 'req_563189', 'user_id': None}"
2025-07-11T18:59:39.628293,High memory usage detected: 62%,WARNING,SYSTEM,"{'service': 'auth-service', 'component': 'controller', 'request_id': 'req_303841', 'user_id': 'user_5609'}"
2025-07-08T03:58:39.628293,Service api-gateway is unavailable,ERROR,SECURITY,"{'service': 'database', 'component': 'middleware', 'request_id': 'req_678664', 'user_id': 'user_4811'}"
2025-07-25T01:59:39.628293,Service web-server started successfully,INFO,APPLICATION,"{'service': 'api-gateway', 'component': 'repository', 'request_id': 'req_669266', 'user_id': 'user_3751'}"
2025-07-03T22:13:39.628293,Request processed for endpoint /api/v1/users in 935ms,INFO,APPLICATION,"{'service': 'auth-service', 'component': 'handler', 'request_id': 'req_664012', 'user_id': 'user_1222'}"
2025-07-27T11:45:39.628293,Cache hit for key task,INFO,SYSTEM,"{'service': 'cache', 'component': 'service', 'request_id': 'req_452840', 'user_id': 'user_6067'}"
2025-07-02T19:19:39.628293,Cache hit for key task,INFO,SYSTEM,"{'service': 'api-gateway', 'component': 'controller', 'request_id': 'req_994324', 'user_id': None}"
2025-07-11T16:07:39.628293,Timeout occurred for operation request,ERROR,APPLICATION,"{'service': 'web-server', 'component': 'middleware', 'request_id': 'req_327775', 'user_id': 'user_8703'}"
2025-07-18T23:29:39.628293,High memory usage detected: 89%,WARNING,PERFORMANCE,"{'service': 'api-gateway', 'component': 'service', 'request_id': 'req_708909', 'user_id': None}"
2025-06-28T18:35:39.628293,Retry attempt 1 for operation request,WARNING,PERFORMANCE,"{'service': 'api-gateway', 'component': 'repository', 'request_id': 'req_686476', 'user_id': None}"
